"Қазақстан Республикасының Бюджет кодексі" Қазақстан Республикасының 2008 жылғы 4 желтоқсандағы кодексінің 9 - бабының 2 - тармағына , "Қазақстан Республикасындағы жергілікті мемлекеттік басқару және өзін-өзі басқару туралы" Қазақстан Республикасының 2001 жылғы 23 қаңтардағы Заңының 6 - бабының 1 - тармағының 1) тармақшасына сәйкес Жаңақорған аудандық мәслихаты ШЕШІМ ҚАБЫЛДАДЫ:

1. "2019 - 2021 жылдарға арналған аудандық бюджет туралы" Жаңақорған аудандық мәслихатының 2018 жылғы 26 желтоқсандағы № 286 шешіміне (нормативтік құқықтық актілерді мемлекеттік тіркеу Тізілімінде 6603 нөмірімен тіркелген, Қазақстан Республикасының нормативтік құқықтық актілердің эталондық бақылау банкінде 2019 жылғы 11 қаңтарда жарияланған) мынадай өзгерістер енгізілсін:

аталған шешімнің 1 - тармағы жаңа редакцияда жазылсын:

"1. 2019 - 2021 жылдарға арналған аудандық бюджет тиісінше 1, 2, 3 - қосымшаларға сәйкес, оның ішінде 2019 жылға мынадай көлемдерде бекітілсін:

1) кірістер – 18 191 894,7 мың теңге, оның ішінде:

салықтық түсімдер – 2 069 771,3 мың теңге;

салықтық емес түсімдер – 24 247 мың теңге;

негізгі капиталды сатудан түсетін түсімдер – 22 289 мың теңге;

трансферттердің түсімдері –16 075 587,4 мың теңге;

2) шығындар – 18 369 683,7 мың теңге;

3) таза бюджеттік кредит беру – 0;

бюджеттік кредиттер – 0;

бюджеттік кредиттерді өтеу – 108 644 мың теңге;

4) қаржы активтерімен операциялар бойынша сальдо – 0;

қаржы активтерін сатып алу – 0;
	|		|	012	|	Ауданның (облыстық маңызы бар қаланың) жергілікті атқарушы органының резерві	|	21983,5
	|		|	026	|	Аудандық маңызы бар қала, ауыл, кент, ауылдық округ бюджеттеріне ең төменгі жалақы мөлшерінің өзгеруіне байланысты азаматтық қызметшілердің жекелеген санаттарының, мемлекеттік бюджет қаражаты есебінен ұсталатын ұйымдар қызметкерлерінің, қазыналық кәсіпорындар қызметкерлерінің жалақысын көтеруге берілетін ағымдағы нысаналы трансферттер	|	211735
	|		|	066	|	Аудандық маңызы бар қала, ауыл, кент, ауылдық округ бюджеттеріне мемлекеттік әкімшілік қызметшілердің жекелеген санаттарының жалақысын көтеруге берілетін ағымдағы нысаналы трансферттер	|	17387
14	|		|		|	Борышқа қызмет көрсету	|	123
	|	452	|		|	Ауданның (облыстық маңызы бар қаланың) қаржы бөлімі	|	123
	|		|	013	|	Жергілікті атқарушы органдардың облыстық бюджеттен қарыздар бойынша сыйақылар мен өзге де төлемдерді төлеу бойынша борышына қызмет көрсету	|	123
15	|		|		|	Трансферттер	|	2591647,4
	|	452	|		|	Ауданның (облыстық маңызы бар қаланың) қаржы бөлімі	|	2591647,4
	|		|	006	|	Пайдаланылмаған (толық пайдаланылмаған) нысаналы трансферттерді қайтару	|	9652
	|		|	024	|	Заңнаманы өзгертуге байланысты жоғары тұрған бюджеттің шығындарын өтеуге төменгі тұрған бюджеттен ағымдағы нысаналы трансферттер	|	483474
	|		|	038	|	Субвенциялар	|	2075046,4
	|		|	051	|	Жергілікті өзін - өзі басқару органдарына берілетін трансферттер	|	23475
10	|		|		|	Ауыл, су, орман, балық шаруашылығы, ерекше қорғалатын табиғи аумақтар, қоршаған ортаны және жануарлар дүниесiн қорғау, жер қатынастары	|	178012,5
	|	462	|		|	Ауданның (облыстық маңызы бар қаланың) ауыл шаруашылығы бөлімі	|	178012,5
	|		|	008	|	Мамандарды әлеуметтік қолдау шараларын іске асыру үшін бюджеттік кредиттер	|	178012,5
5	|		|		|	Бюджеттiк кредиттердi өтеу	|	108644
	|	1	|		|	Мемлекеттiк бюджеттен берiлген бюджеттiк кредиттердi өтеу	|	108644
	|		|	13	|	Жеке тұлғаларға жергiлiктi бюджеттен берiлген бюджеттiк кредиттердi өтеу	|	108644
	|		|		|	4. Қаржы активтерімен операциялар бойынша сальдо	|	0
	|		|		|	Қаржы активтерін сатып алу	|	0
	|		|		|	Мемлекеттің қаржы активтерін сатудан түсетін түсімдер	|	0
	|		|		|	5. Бюджет тапшылығы (профициті)	|	-69368,5
	|		|		|	6. Бюджет тапшылығын қаржыландыру (профицитті пайдалану)	|	69368,5
7	|		|		|	Қарыздар түсiмi	|	178012,5
	|	2	|		|	Қарыз алу келiсiм - шарттары	|	178012,5
	|		|	03	|	Ауданның (облыстық маңызы бар қаланың) жергiлiктi атқарушы органы алатын қарыздар	|	178012,5
16	|		|		|	Қарыздарды өтеу	|	108644
	|	452	|		|	Ауданның (облыстық маңызы бар қаланың) қаржы бөлiмi	|	108644
	|		|	008	|	Жергiлiктi атқарушы органның жоғары тұрған бюджет алдындағы борышын өтеу	|	108644
8	|		|		|	Бюджет қаражаттарының пайдаланылатын қалдықтары	|	179252,6
	|	1	|		|	Бюджет қаражатының бос қалдықтары	|	179252,6
	|		|	01	|	Бюджет қаражатының бос қалдықтары	|	179252,6


	|	Жаңақорған аудандық мәслихатының 2019 жылғы 25 қазандағы кезекті ХХХVІІ сессиясының №366 шешіміне 2 - қосымша
	|	Жаңақорған аудандық мәслихатының 2018 жылғы 26 желтоқсандағы кезекті ХХVІІ сессиясының №286 шешіміне 4 - қосымша

2019 жылға ауылдық округтерге қаралған қаржы бөлінісі

№	|	Ауылдық округтердің атауы	|	Қаладағы аудан, аудандық маңызы бар қаланың, кент, ауыл, ауылдық округ әкiмiнiң қызметiн қамтамасыз ету жөнiндегi қызметтер.	|	Мемлекеттiк органдардың күрделi шығыстары.	|	Шұғыл жағдайларда сырқаты ауыр адамдарды дәрігерлік көмек көрсететін ең жақын денсаулық сақтау ұйымына дейін жеткізуді ұйымдастыру.	|	Елдi мекендердi абаттандыру мен көгалдандыру.	|	Елдi мекендерде көшелердi жарықтандыру.
1	|	Қандоз ауылдық округі	|	20360	|	6380	|		|	9534	|	2381
2	|	Қаратөбе ауылдық округі	|	21315	|	0	|		|	5444	|	4665
3	|	Өзгент ауылдық округі	|	20939	|	732	|		|	2436	|	1771
4	|	Қыркеңсе ауылдық округі	|	21892	|	2038	|		|		|	1849
5	|	Байкенже ауылдық округі	|	21115	|	574	|		|	6007	|	1684
6	|	Кейден ауылдық округі	|	22383	|	3610	|		|	4585	|	1724
7	|	Жайылма ауылдық округі	|	19749	|	220	|	28	|	3139	|	2360
8	|	М.Нәлібаев ауылдық округі	|	19435	|	3610	|		|	2000	|	1701
9	|	Көктөбе ауылдық округі	|	17231	|	0	|	22	|		|	330
10	|	Екпінді ауылдық округі	|	19797	|	0	|		|	2000	|	1984
11	|	Талап ауылдық округі	|	19151	|	0	|	58	|	2058	|	1310
12	|	Манап ауылдық округі	|	19948	|	684	|	45	|	2000	|	1417
13	|	Қосүйеңкі ауылдық округі	|	19790	|	0	|		|	2000	|	1653
14	|	Қыраш ауылдық округі	|	20155	|	0	|	4	|		|	4000
15	|	Қожамберді ауылдық округі	|	20346	|	3610	|		|		|	1660
	|	Барлығы	|	303606	|	21458	|	157	|	41203	|	30489

Кестенің жалғасы


№	|	Ауылдық округтердің атауы	|	"Өңірлерді дамыту" Бағдарламасы шеңберінде өңірлерді экономикалық дамытуға жәрдемдесу бойынша шараларды іске асыру.	|	Елді - мекендердің көшелерін күрделі және орташа жөндеу.	|	Мектепке дейінгі тәрбиелеу және оқыту ұйымдарын қолдау.	|	Мектепке дейінгі білім беру ұйымдарында мемлекеттік білім беру тапсырысын іске асыруға.	|	Ведомстволық бағыныстағы мемлекеттік мекемелерінің және ұйымдарының күрделі шығыстары.
1	|	Қандоз ауылдық округі	|	1545	|		|	30321	|		|	
2	|	Қаратөбе ауылдық округі	|	1810	|		|	35902	|	7454,3	|	1560
3	|	Өзгент ауылдық округі	|	1902	|		|	35190	|	11635	|	
4	|	Қыркеңсе ауылдық округі	|	2059	|		|	32953	|	14544	|	1490
5	|	Байкенже ауылдық округі	|	1406	|		|	26609	|		|	
6	|	Кейден ауылдық округі	|	1837	|	19165	|		|	19561,5	|	
7	|	Жайылма ауылдық округі	|	1378	|		|	19134	|	14544	|	186
8	|	М.Нәлібаев ауылдық округі	|	4149	|		|	26172	|		|	491
9	|	Көктөбе ауылдық округі	|	607	|		|	19451	|		|	
10	|	Екпінді ауылдық округі	|	1061	|		|		|	7272	|	
11	|	Талап ауылдық округі	|	1269	|		|		|	23270	|	
12	|	Манап ауылдық округі	|	1155	|		|		|	11635	|	
13	|	Қосүйеңкі ауылдық округі	|	984	|		|	19313	|		|	
14	|	Қыраш ауылдық округі	|	930	|		|		|	7272	|	
15	|	Қожамберді ауылдық округі	|	954	|		|		|	11635	|	
	|	Барлығы	|	23046	|	19165	|	245045	|	128822,8	|	3727

Кестенің жалғасы


№	|	Ауылдық округтердің атауы	|	Жергілікті деңгейде мәдени - демалыс жұмыстарын қолдау.	|	Жергілікті деңгейде дене шынықтыру – сауықтыру және спорттық іс - шараларды іске асыру.	|	Ауылдық жерлерде балаларды мектепке дейін тегін алып баруды және кері алып келуді ұйымдастыру.	|	Мұқтаж азаматтарға үйінде әлеуметтік көмек көрсету.	|	Барлығы.
1	|	Қандоз ауылдық округі	|	10595	|	241	|		|	2625	|	83982
2	|	Қаратөбе ауылдық округі	|	10100	|	241	|		|	747	|	89238,3
3	|	Өзгент ауылдық округі	|	9186	|	241	|		|	1498	|	85530
4	|	Қыркеңсе ауылдық округі	|	10100	|	241	|		|	1498	|	88664
5	|	Байкенже ауылдық округі	|	12767	|	241	|		|	1112	|	71515
6	|	Кейден ауылдық округі	|	9520	|	241	|	1329	|	1317	|	85272,5
7	|	Жайылма ауылдық округі	|	9280	|	241	|		|	1797	|	72056
8	|	М.Нәлібаев ауылдық округі	|	11375	|	241	|		|	1329	|	70503
9	|	Көктөбе ауылдық округі	|	9294	|	241	|		|	0	|	47176
10	|	Екпінді ауылдық округі	|	5978	|	241	|		|	1500	|	39833
11	|	Талап ауылдық округі	|	12178	|	241	|		|	2667	|	62202
12	|	Манап ауылдық округі	|	14711	|	241	|		|	2011	|	53847
13	|	Қосүйеңкі ауылдық округі	|	10081	|	241	|		|	871	|	54933
14	|	Қыраш ауылдық округі	|	8906	|	241	|		|	841	|	42349
15	|	Қожамберді ауылдық округі	|	9476	|	241	|		|	1124	|	49046
	|	Барлығы	|	153547	|	3615	|	1329	|	20937	|	996146,8


	|	Жаңақорған аудандық мәслихатының 2019 жылғы 25 қазандағы кезекті ХХХVІІ сессиясының №366 шешіміне 3 - қосымша
	|	Жаңақорған аудандық мәслихатының 2018 жылғы 26 желтоқсандағы кезекті ХХVІІ сессиясының №286 шешіміне 6 - қосымша

2019 жылға арналған бюджеттік инвестициялық жобалардың тізбесі

Функционалдық топ	|	Сомасы, мың теңге
	|	Функционалдық кіші топ
	|		|	Бюджеттiк бағдарламалардың әкiмшiсi
	|		|		|	Бағдарлама
	|		|		|		|	Атауы
	|		|		|		|	Барлығы	|	185567,5
04	|		|		|		|	Бiлiм беру	|	11400
	|	1	|		|		|	Мектепке дейiнгi тәрбие және оқыту	|	3442
	|		|	466	|		|	Ауданның (облыстық маңызы бар қаланың) сәулет, қала құрылысы және құрылыс бөлімі	|	3442
	|		|		|	037	|	Мектепке дейiнгi тәрбие және оқыту объектілерін салу және реконструкциялау	|	3442
	|		|		|		|	"№196 орта мектептің ескі ғимаратын ректонструкциялау" үшін жасалған ЖСҚ - ны сараптамадан өткізуге	|	1544
	|		|		|		|	"Бесарық ауылындағы 90 орындық балабақша құрылысы" жұмыстарына жобалау - сметалық құжаттамасын мемлекеттік сараптамадан өткізуге	|	1246
	|		|		|		|	"Жаңақорған кентіндегі 140 орындық және Бесарық ауылындағы 90 орындық балабақша құрылысы" жұмыстарына жобалау - сметалық құжаттамасын жасау жұмыстарына төлеуге	|	652
	|	2	|		|		|	Бастауыш, негізгі орта және жалпы орта білім беру	|	7958
	|		|	466	|		|	Ауданның (облыстық маңызы бар қаланың) сәулет, қала құрылысы және құрылыс бөлімі	|	7958
	|		|		|	021	|	Бастауыш, негізгі орта және жалпы орта білім беру объектілерін салу және реконструкциялау	|	7958
	|		|		|		|	Қаратөбе елді мекеніндегі № 229 орта мектептің жылу қазандығын салуға ЖСҚ жасатуға	|	4197
	|		|		|		|	"Жаңақорған кентіндегі 600 орындық мектеп құрылысы" жобасының жоба - сметалық құжатын мемлекеттік сараптамадан өткізу	|	2500
	|		|		|		|	"Жаңақорған кентіндегі 600 орындық мектеп құрылысы" жобасының жоба - сметалық құжатын әзірлеу	|	1261
07	|		|		|		|	Тұрғын үй - коммуналдық шаруашылық	|	41482
	|	1	|		|		|	Тұрғын үй шаруашылығы	|	37155
	|		|	466	|		|	Ауданның (облыстық маңызы бар қаланың) сәулет, қала құрылысы және құрылыс бөлімі	|	37155
	|		|		|	004	|	Инженерлік - коммуникациялық инфрақұрылымды жобалау, дамыту және (немесе) жайластыру	|	37155
	|		|		|		|	Қызылорда облысы Жаңақорған ауданының Жаңақорған кентіндегі Саяжай учаскесінде тұрғын үйлердің инженерлік - коммуникациялық инфрақұрылымын салу. Электрмен және жылумен жабдықтау	|	35617
	|		|		|		|	Қызылорда облысы Жаңақорған ауданының Жаңақорған кентіндегі Саяжай учаскесінде тұрғын үйлердің инженерлік - коммуникациялық инфрақұрылымын салу. "Электрмен және жылумен жабдықтау жұмыс жобасы" жобасын қоса қаржыландыру	|	1538
	|	2	|		|		|	Коммуналдық шаруашылық	|	4327
	|		|	466	|		|	Ауданның (облыстық маңызы бар қаланың) сәулет, қала құрылысы және құрылыс бөлімі	|	4327
	|		|		|	006	|	Сумен жабдықтау және су бұру жүйесін дамыту	|	4327
	|		|		|		|	"Қызылорда облысының Жаңақорған ауданында Тақыркөл су қоймасынан №1 сорғы станциясына дейін магистральді су өткізгішінің екінші желісін салу" жұмыс жобасын атауын өзгертіп қайта ЖСҚ жасатуға және мемлекеттік сараптамадан өткізуге	|	4327
08	|		|		|		|	Мәдениет, спорт, туризм және ақпараттық кеңістiк	|	3034
	|	1	|		|		|	Мәдениет саласындағы қызмет	|	1034
	|		|	466	|		|	Ауданның (облыстық маңызы бар қаланың) сәулет, қала құрылысы және құрылыс бөлімі	|	1034
	|		|		|	011	|	Мәдениет объектілерін дамыту	|	1034
	|		|		|		|	"Өзгент ауылында 150 орынға арналған ауыл клубын салу" жұмыс жобасы бойынша ведомстводан тыс кешенді сараптама жүргізуге	|	1034
	|	2	|		|		|	Спорт	|	2000
	|		|	466	|		|	Ауданның (облыстық маңызы бар қаланың) сәулет, қала құрылысы және құрылыс бөлімі	|	2000
	|		|		|	008	|	Спорт объектілерін дамыту	|	2000
	|		|		|		|	Жанақорған ауданында 2 жаттығу және стритбол алаңдарының құрылысының жоба - сметалық құжаттамасын әзірлеп мемлекеттік сараптамадан өткізу	|	2000
09	|		|		|		|	Отын - энергетика кешенi және жер қойнауын пайдалану	|	88154
	|	9	|		|		|	Отын - энергетика кешені және жер қойнауын пайдалану саласындағы өзге де қызметтер	|	88154
	|		|	458	|		|	Ауданның (облыстық маңызы бар қаланың) тұрғын үй - коммуналдық шаруашылығы, жолаушылар көлігі және автомобиль жолдары бөлімі	|	88154
	|		|		|	036	|	Газ тасымалдау жүйесін дамыту	|	88154
	|		|		|		|	Жаңақорған ауданы Жаңақорған кентіндегі кварталішілік газ тарату (жеткізу) жүйелерінің құрылысы	|	88154
10	|		|		|		|	Ауыл, су, орман, балық шаруашылығы, ерекше қорғалатын табиғи аумақтар, қоршаған ортаны және жануарлар дүниесін қорғау, жер қатынастары	|	38407,5
	|	1	|		|		|	Ауыл шаруашылығы	|	38407,5
	|		|	466	|		|	Ауданның (облыстық маңызы бар қаланың) сәулет, қала құрылысы және құрылыс бөлімі	|	38407,5
	|		|		|	010	|	Ауыл шаруашылығы объектілерін дамыту	|	38407,5
	|		|		|		|	Жаңақорған ауданы Сунақ ата елді мекенінің мал көміндісінің (биотермиялық шұңқырлар) құрылыстарына	|	13280,4
	|		|		|		|	Жаңақорған ауданы Қаратөбе елді мекенінің мал көміндісінің (биотермиялық шұңқырлар) құрылыстарына	|	13280,4
	|		|		|		|	Төменарық елді мекенінде мал қорымы (биотермиялық шұңқырлар) құрылысы	|	6175,5
	|		|		|		|	Жаңаарық елді мекенінде мал қорымы (биотермиялық шұңқырлар) құрылысы	|	5671,2
12	|		|		|		|	Көлiк және коммуникация	|	3090
	|	1	|		|		|	Автомобиль көлiгi	|	3090
	|		|	458	|		|	Ауданның (облыстық маңызы бар қаланың) тұрғын үй - коммуналдық шаруашылығы, жолаушылар көлігі және автомобиль жолдары бөлімі	|	3090
	|		|		|	023	|	Автомобиль жолдарының жұмыс істеуін қамтамасыз ету	|	3090
	|		|		|		|	"Самара - Шымкент - Екпінді" автомобиль жолының бойындағы көпірге қайта жаңғырту жұмыстарына жасалған жоба - сметалық құжаттаманы мемлекеттік сараптамадан өткізуге	|	1046,7
	|		|		|		|	"Ақ жол ауылына кіре беріс" автомобиль жолының бойындағы көпірге қайта жаңғырту жұмыстарына жасалған жоба - сметалық құжаттаманы мемлекеттік сараптамадан өткізуге	|	1046,7
	|		|		|		|	"Самара - Шымкент - Қосүйеңкі" автомобиль жолының бойындағы көпірге қайта жаңғырту жұмыстарына жасалған жоба - сметалық құжаттаманы мемлекеттік сараптамадан өткізуге	|	996,6



